condition,sentence,prefix,suffix,target_llm,critical_word,cloze_percent,cloze_prob,zero_cloze,cloze_surprisal_raw,cloze_surprisal_smoothed,ITEM
MC,They didn't buy the convertible because the engine was too small and unimpressive.,They didn't buy the convertible because the engine was too,and unimpressive., small,small,22.0,0.22,False,2.1844245711374275,2.1844245711374275,173
LC,She decided not to apply because the college was too small and unimpressive.,She decided not to apply because the college was too,and unimpressive., small,small,1.0,0.01,False,6.643856189774724,6.643856189774724,173
HC,A boa constrictor is a very dangerous type of snake in the jungle.,A boa constrictor is a very dangerous type of,in the jungle., snake,snake,94.0,0.94,False,0.08926733809708741,0.08926733809708741,174
MC,He had never been bitten by that type of snake in the jungle.,He had never been bitten by that type of,in the jungle., snake,snake,30.0,0.3,False,1.7369655941662063,1.7369655941662063,174
LC,My little sister had never seen that type of snake in the jungle.,My little sister had never seen that type of,in the jungle., snake,snake,2.0,0.02,False,5.643856189774724,5.643856189774724,174
HC,Germs are spread when people cough or sneeze around other people.,Germs are spread when people cough or,around other people., sneeze,sneeze,96.0,0.96,False,0.058893689053568565,0.058893689053568565,175
MC,This powder might make you itch or sneeze around other people.,This powder might make you itch or,around other people., sneeze,sneeze,28.0,0.28,False,1.8365012677171204,1.8365012677171204,175
LC,People always notice when I laugh or sneeze around other people.,People always notice when I laugh or,around other people., sneeze,sneeze,4.0,0.04,False,4.643856189774724,4.643856189774724,175
HC,"In the shower, he accidentally dropped the bar of soap yesterday afternoon.","In the shower, he accidentally dropped the bar of",yesterday afternoon., soap,soap,100.0,1.0,False,-0.0,-0.0,176
MC,The janitor decided to purchase a new brand of soap yesterday afternoon.,The janitor decided to purchase a new brand of,yesterday afternoon., soap,soap,14.0,0.14,False,2.8365012677171206,2.8365012677171206,176
LC,He forgot to stock up on that type of soap yesterday afternoon.,He forgot to stock up on that type of,yesterday afternoon., soap,soap,2.0,0.02,False,5.643856189774724,5.643856189774724,176
HC,The kids had lots of cavities because they drank soda all the time.,The kids had lots of cavities because they drank,all the time., soda,soda,70.0,0.7,False,0.5145731728297583,0.5145731728297583,177
MC,"They were out of lemonade, so instead they drank soda all the time.","They were out of lemonade, so instead they drank",all the time., soda,soda,9.0,0.09,False,3.473931188332412,3.473931188332412,177
LC,"The hotel didn't have coffee, so instead they drank soda all the time.","The hotel didn't have coffee, so instead they drank",all the time., soda,soda,2.0,0.02,False,5.643856189774724,5.643856189774724,177
HC,She puckered her lips because the lemon was too sour and tangy.,She puckered her lips because the lemon was too,and tangy., sour,sour,94.0,0.94,False,0.08926733809708741,0.08926733809708741,178
MC,She spat out the fruit because it was too sour and tangy.,She spat out the fruit because it was too,and tangy., sour,sour,40.0,0.4,False,1.3219280948873622,1.3219280948873622,178
LC,She threw away her meal because it was too sour and tangy.,She threw away her meal because it was too,and tangy., sour,sour,1.0,0.01,False,6.643856189774724,6.643856189774724,178
HC,Lines of longitude go from the north to the south I think.,Lines of longitude go from the north to the,I think., south,south,98.0,0.98,False,0.029146345659516508,0.029146345659516508,179
MC,The arrow on the compass was pointing to the south I think.,The arrow on the compass was pointing to the,I think., south,south,16.0,0.16,False,2.643856189774725,2.643856189774725,179
LC,"On their long vacation, the family traveled to the south I think.","On their long vacation, the family traveled to the",I think., south,south,0.0,0.0,True,inf,19.931568569324174,179
HC,The politician stood at the podium and gave a long speech about slavery.,The politician stood at the podium and gave a long,about slavery., speech,speech,92.0,0.92,False,0.12029423371771177,0.12029423371771177,180
MC,Hamilton didn't have the patience to sit through the long speech about slavery.,Hamilton didn't have the patience to sit through the long,about slavery., speech,speech,9.0,0.09,False,3.473931188332412,3.473931188332412,180
LC,Hamilton and his coworkers were chatting together after the long speech about slavery.,Hamilton and his coworkers were chatting together after the long,about slavery., speech,speech,0.0,0.0,True,inf,19.931568569324174,180
HC,Merlin needed his magic wand to cast the spell for some reason.,Merlin needed his magic wand to cast the,for some reason., spell,spell,99.0,0.99,False,0.014499569695115089,0.014499569695115089,181
MC,The students at Hogwarts had trouble understanding the spell for some reason.,The students at Hogwarts had trouble understanding the,for some reason., spell,spell,33.0,0.33,False,1.5994620704162712,1.5994620704162712,181
LC,The princess could not be awakened by the spell for some reason.,The princess could not be awakened by the,for some reason., spell,spell,1.0,0.01,False,6.643856189774724,6.643856189774724,181
HC,The web had been spun by the large spider on our porch.,The web had been spun by the large,on our porch., spider,spider,96.0,0.96,False,0.058893689053568565,0.058893689053568565,182
MC,My older brother refused to touch the large spider on our porch.,My older brother refused to touch the large,on our porch., spider,spider,9.0,0.09,False,3.473931188332412,3.473931188332412,182
LC,My husband was trying to catch the large spider on our porch.,My husband was trying to catch the large,on our porch., spider,spider,1.0,0.01,False,6.643856189774724,6.643856189774724,182
HC,"After the meal, she ate her sundae with a small metal spoon with a long handle.","After the meal, she ate her sundae with a small metal",with a long handle., spoon,spoon,96.0,0.96,False,0.058893689053568565,0.058893689053568565,183
MC,Mike was searching around in the kitchen for a small metal spoon with a long handle.,Mike was searching around in the kitchen for a small metal,with a long handle., spoon,spoon,31.0,0.31,False,1.6896598793878495,1.6896598793878495,183
LC,At the flea market in Sacramento he bought a small metal spoon with a long handle.,At the flea market in Sacramento he bought a small metal,with a long handle., spoon,spoon,3.0,0.03,False,5.058893689053568,5.058893689053568,183
HC,The creature was either an octopus or a giant squid with long tentacles.,The creature was either an octopus or a giant,with long tentacles., squid,squid,88.0,0.88,False,0.18442457113742744,0.18442457113742744,184
MC,The group of scientists was attacked by a giant squid with long tentacles.,The group of scientists was attacked by a giant,with long tentacles., squid,squid,17.0,0.17,False,2.5563933485243853,2.5563933485243853,184
LC,The museum display had some pictures of a giant squid with long tentacles.,The museum display had some pictures of a giant,with long tentacles., squid,squid,0.0,0.0,True,inf,19.931568569324174,184
HC,"The audience shouted ""boo!"" until the actor walked off the stage all by himself.","The audience shouted ""boo!"" until the actor walked off the",all by himself., stage,stage,97.0,0.97,False,0.043943347587597055,0.043943347587597055,185
MC,The technician had to adjust all the lights above the stage all by himself.,The technician had to adjust all the lights above the,all by himself., stage,stage,27.0,0.27,False,1.8889686876112561,1.8889686876112561,185
LC,"When we walked inside, we all saw Johnathan on the stage all by himself.","When we walked inside, we all saw Johnathan on the",all by himself., stage,stage,1.0,0.01,False,6.643856189774724,6.643856189774724,185
HC,Even the professional dry cleaner wasn't able to remove the stain on his jacket.,Even the professional dry cleaner wasn't able to remove the,on his jacket., stain,stain,92.0,0.92,False,0.12029423371771177,0.12029423371771177,186
MC,My roommate needed some advice on how to remove the stain on his jacket.,My roommate needed some advice on how to remove the,on his jacket., stain,stain,33.0,0.33,False,1.5994620704162712,1.5994620704162712,186
LC,"During the wedding reception, all of the guests noticed the stain on his jacket.","During the wedding reception, all of the guests noticed the",on his jacket., stain,stain,0.0,0.0,True,inf,19.931568569324174,186
HC,The hopeful girl wished upon a star up in the sky.,The hopeful girl wished upon a,up in the sky., star,star,96.0,0.96,False,0.058893689053568565,0.058893689053568565,187
MC,The sticker was shaped like a star up in the sky.,The sticker was shaped like a,up in the sky., star,star,20.0,0.2,False,2.321928094887362,2.321928094887362,187
LC,"On the canvas, Andrew drew a star up in the sky.","On the canvas, Andrew drew a",up in the sky., star,star,0.0,0.0,True,inf,19.931568569324174,187
HC,"At the bar, the man sat on a stool in the corner.","At the bar, the man sat on a",in the corner., stool,stool,89.0,0.89,False,0.16812275880832692,0.16812275880832692,188
MC,"During timeout, Suzie had to sit on a stool in the corner.","During timeout, Suzie had to sit on a",in the corner., stool,stool,25.0,0.25,False,2.0,2.0,188
LC,"To paint the ceiling, the decorator needed a stool in the corner.","To paint the ceiling, the decorator needed a",in the corner., stool,stool,0.0,0.0,True,inf,19.931568569324174,188
HC,The hot pan was bubbling on the stove in the kitchen.,The hot pan was bubbling on the,in the kitchen., stove,stove,90.0,0.9,False,0.15200309344504995,0.15200309344504995,189
MC,The children weren't supposed to touch the stove in the kitchen.,The children weren't supposed to touch the,in the kitchen., stove,stove,12.0,0.12,False,3.0588936890535687,3.0588936890535687,189
LC,Jan wasn't able to turn on the stove in the kitchen.,Jan wasn't able to turn on the,in the kitchen., stove,stove,4.0,0.04,False,4.643856189774724,4.643856189774724,189
HC,It's easy to spot a zebra because of its stripes and markings.,It's easy to spot a zebra because of its,and markings., stripes,stripes,94.0,0.94,False,0.08926733809708741,0.08926733809708741,190
MC,It's easy to recognize a bumblebee because of its stripes and markings.,It's easy to recognize a bumblebee because of its,and markings., stripes,stripes,23.0,0.23,False,2.1202942337177118,2.1202942337177118,190
LC,It's easy to recognize a piranha because of its stripes and markings.,It's easy to recognize a piranha because of its,and markings., stripes,stripes,0.0,0.0,True,inf,19.931568569324174,190
HC,"After cutting down the tree, all that was left was a stump beside the fence.","After cutting down the tree, all that was left was a",beside the fence., stump,stump,93.0,0.93,False,0.10469737866669324,0.10469737866669324,191
MC,"They had to hire the landscapers, to help them remove a stump beside the fence.","They had to hire the landscapers, to help them remove a",beside the fence., stump,stump,13.0,0.13,False,2.9434164716336326,2.9434164716336326,191
LC,"Behind the storage shed, there were some dead branches and a stump beside the fence.","Behind the storage shed, there were some dead branches and a",beside the fence., stump,stump,4.0,0.04,False,4.643856189774724,4.643856189774724,191
HC,"To make the cake sweet, he added some more sugar and cinnamon.","To make the cake sweet, he added some more",and cinnamon., sugar,sugar,89.0,0.89,False,0.16812275880832692,0.16812275880832692,192
MC,My wife didn't notice that I added some more sugar and cinnamon.,My wife didn't notice that I added some more,and cinnamon., sugar,sugar,14.0,0.14,False,2.8365012677171206,2.8365012677171206,192
LC,I reminded my wife that we needed some more sugar and cinnamon.,I reminded my wife that we needed some more,and cinnamon., sugar,sugar,1.0,0.01,False,6.643856189774724,6.643856189774724,192
HC,"To look good at the funeral, he needed to buy a suit at Kohl's.","To look good at the funeral, he needed to buy a",at Kohl's., suit,suit,79.0,0.79,False,0.3400754415976217,0.3400754415976217,193
MC,"He had a big date, and he needed to buy a suit at Kohl's.","He had a big date, and he needed to buy a",at Kohl's., suit,suit,36.0,0.36,False,1.4739311883324124,1.4739311883324124,193
LC,"Because he's visiting his grandma soon, he needed to buy a suit at Kohl's.","Because he's visiting his grandma soon, he needed to buy a",at Kohl's., suit,suit,2.0,0.02,False,5.643856189774724,5.643856189774724,193
HC,At two o'clock the British family always has crumpets and tea on the back porch.,At two o'clock the British family always has crumpets and,on the back porch., tea,tea,93.0,0.93,False,0.10469737866669324,0.10469737866669324,194
MC,"At the breakfast buffet, the conference was serving coffee and tea on the back porch.","At the breakfast buffet, the conference was serving coffee and",on the back porch., tea,tea,24.0,0.24,False,2.0588936890535687,2.0588936890535687,194
LC,When their mother was home they could have brownies and tea on the back porch.,When their mother was home they could have brownies and,on the back porch., tea,tea,0.0,0.0,True,inf,19.931568569324174,194
HC,The dentist was teaching Emma how to clean her teeth before bedtime.,The dentist was teaching Emma how to clean her,before bedtime., teeth,teeth,92.0,0.92,False,0.12029423371771177,0.12029423371771177,195
MC,Our mother told my sister to always clean her teeth before bedtime.,Our mother told my sister to always clean her,before bedtime., teeth,teeth,13.0,0.13,False,2.9434164716336326,2.9434164716336326,195
LC,The nanny reminded my sister to look after her teeth before bedtime.,The nanny reminded my sister to look after her,before bedtime., teeth,teeth,0.0,0.0,True,inf,19.931568569324174,195
HC,Everett lit the campfire while I pitched the tent near the woods.,Everett lit the campfire while I pitched the,near the woods., tent,tent,95.0,0.95,False,0.07400058144377693,0.07400058144377693,196
MC,The kids at summer camp slept in the tent near the woods.,The kids at summer camp slept in the,near the woods., tent,tent,38.0,0.38,False,1.3959286763311392,1.3959286763311392,196
LC,Everett's dad asked if he could move the tent near the woods.,Everett's dad asked if he could move the,near the woods., tent,tent,0.0,0.0,True,inf,19.931568569324174,196
HC,The pill I just swallowed is stuck in my throat which is uncomfortable.,The pill I just swallowed is stuck in my,which is uncomfortable., throat,throat,91.0,0.91,False,0.13606154957602837,0.13606154957602837,197
MC,The doctor said I have something stuck in my throat which is uncomfortable.,The doctor said I have something stuck in my,which is uncomfortable., throat,throat,20.0,0.2,False,2.321928094887362,2.321928094887362,197
LC,The doctor isn't able to do anything about my throat which is uncomfortable.,The doctor isn't able to do anything about my,which is uncomfortable., throat,throat,0.0,0.0,True,inf,19.931568569324174,197
HC,He made a dentist appointment to extract his broken tooth that was infected.,He made a dentist appointment to extract his broken,that was infected., tooth,tooth,89.0,0.89,False,0.16812275880832692,0.16812275880832692,198
MC,He had difficulty speaking because he had a broken tooth that was infected.,He had difficulty speaking because he had a broken,that was infected., tooth,tooth,10.0,0.1,False,3.321928094887362,3.321928094887362,198
LC,"After some discussion, they decided to remove the broken tooth that was infected.","After some discussion, they decided to remove the broken",that was infected., tooth,tooth,2.0,0.02,False,5.643856189774724,5.643856189774724,198
HC,The tiny maple sapling has grown into a large tree in the front yard.,The tiny maple sapling has grown into a large,in the front yard., tree,tree,95.0,0.95,False,0.07400058144377693,0.07400058144377693,199
MC,The bicycle was swerving and crashed into a large tree in the front yard.,The bicycle was swerving and crashed into a large,in the front yard., tree,tree,41.0,0.41,False,1.286304185156641,1.286304185156641,199
LC,Joan and her decorator decided to add a large tree in the front yard.,Joan and her decorator decided to add a large,in the front yard., tree,tree,0.0,0.0,True,inf,19.931568569324174,199
HC,Ben unloaded the bags of cement from the back of the truck in the garage.,Ben unloaded the bags of cement from the back of the,in the garage., truck,truck,94.0,0.94,False,0.08926733809708741,0.08926733809708741,200
MC,The fugitive hid from the police in the back of the truck in the garage.,The fugitive hid from the police in the back of the,in the garage., truck,truck,13.0,0.13,False,2.9434164716336326,2.9434164716336326,200
LC,Ben was being so violent that he tried to smash the truck in the garage.,Ben was being so violent that he tried to smash the,in the garage., truck,truck,0.0,0.0,True,inf,19.931568569324174,200
HC,"There's no need to lie, you can tell me the truth about Sarah.","There's no need to lie, you can tell me the",about Sarah., truth,truth,100.0,1.0,False,-0.0,-0.0,201
MC,My friend at the office refused to tell me the truth about Sarah.,My friend at the office refused to tell me the,about Sarah., truth,truth,28.0,0.28,False,1.8365012677171204,1.8365012677171204,201
LC,The police officer was unsure if he could find the truth about Sarah.,The police officer was unsure if he could find the,about Sarah., truth,truth,0.0,0.0,True,inf,19.931568569324174,201
HC,Elephants are often hunted for the ivory in their tusks before nightfall.,Elephants are often hunted for the ivory in their,before nightfall., tusks,tusks,88.0,0.88,False,0.18442457113742744,0.18442457113742744,202
MC,"After catching the animals, the poachers cut off their tusks before nightfall.","After catching the animals, the poachers cut off their",before nightfall., tusks,tusks,16.0,0.16,False,2.643856189774725,2.643856189774725,202
LC,The smugglers could not find a buyer for their tusks before nightfall.,The smugglers could not find a buyer for their,before nightfall., tusks,tusks,0.0,0.0,True,inf,19.931568569324174,202
HC,The city lies between two hills in a valley somewhere in Colorado.,The city lies between two hills in a,somewhere in Colorado., valley,valley,70.0,0.7,False,0.5145731728297583,0.5145731728297583,203
MC,The team discovered the fertile crops in a valley somewhere in Colorado.,The team discovered the fertile crops in a,somewhere in Colorado., valley,valley,9.0,0.09,False,3.473931188332412,3.473931188332412,203
LC,The house sits between two shops in a valley somewhere in Colorado.,The house sits between two shops in a,somewhere in Colorado., valley,valley,0.0,0.0,True,inf,19.931568569324174,203
HC,"At the ice cream shop, Jen asked for both chocolate and vanilla which is his favorite.","At the ice cream shop, Jen asked for both chocolate and",which is his favorite., vanilla,vanilla,82.0,0.82,False,0.2863041851566411,0.2863041851566411,204
MC,To add flavor to the frosting he added maple syrup and vanilla which is his favorite.,To add flavor to the frosting he added maple syrup and,which is his favorite., vanilla,vanilla,20.0,0.2,False,2.321928094887362,2.321928094887362,204
LC,"He walked down to the supermarket to buy milk, flour, and vanilla which is his favorite.","He walked down to the supermarket to buy milk, flour, and",which is his favorite., vanilla,vanilla,0.0,0.0,True,inf,19.931568569324174,204
HC,"To display the roses, Katie put them in an expensive vase made of porcelain.","To display the roses, Katie put them in an expensive",made of porcelain., vase,vase,98.0,0.98,False,0.029146345659516508,0.029146345659516508,205
MC,The collector of Chinese artifacts had just acquired the expensive vase made of porcelain.,The collector of Chinese artifacts had just acquired the expensive,made of porcelain., vase,vase,28.0,0.28,False,1.8365012677171204,1.8365012677171204,205
LC,The young couple paid lots of money for the expensive vase made of porcelain.,The young couple paid lots of money for the expensive,made of porcelain., vase,vase,0.0,0.0,True,inf,19.931568569324174,205
HC,The bride covered her face with a veil made of silk.,The bride covered her face with a,made of silk., veil,veil,87.0,0.87,False,0.2009126939259964,0.2009126939259964,206
MC,She wore a beautiful gown and a veil made of silk.,She wore a beautiful gown and a,made of silk., veil,veil,11.0,0.11,False,3.1844245711374275,3.1844245711374275,206
LC,The seamstress sewed two sheets and a veil made of silk.,The seamstress sewed two sheets and a,made of silk., veil,veil,0.0,0.0,True,inf,19.931568569324174,206
HC,"Before the show, the sick opera singer suddenly lost her voice and couldn't speak.","Before the show, the sick opera singer suddenly lost her",and couldn't speak., voice,voice,91.0,0.91,False,0.13606154957602837,0.13606154957602837,207
MC,"Before the cameras started rolling, the actress suddenly lost her voice and couldn't speak.","Before the cameras started rolling, the actress suddenly lost her",and couldn't speak., voice,voice,20.0,0.2,False,2.321928094887362,2.321928094887362,207
LC,"Before leaving to buy groceries, my aunt suddenly lost her voice and couldn't speak.","Before leaving to buy groceries, my aunt suddenly lost her",and couldn't speak., voice,voice,0.0,0.0,True,inf,19.931568569324174,207
HC,"In the election, people younger than eighteen aren't allowed to vote for some reason.","In the election, people younger than eighteen aren't allowed to",for some reason., vote,vote,98.0,0.98,False,0.029146345659516508,0.029146345659516508,208
MC,"In countries with strict religious codes, women aren't allowed to vote for some reason.","In countries with strict religious codes, women aren't allowed to",for some reason., vote,vote,11.0,0.11,False,3.1844245711374275,3.1844245711374275,208
LC,"On some campuses, many of the students don't want to vote for some reason.","On some campuses, many of the students don't want to",for some reason., vote,vote,0.0,0.0,True,inf,19.931568569324174,208
HC,The bride refused to invite her father to the wedding for some reason.,The bride refused to invite her father to the,for some reason., wedding,wedding,94.0,0.94,False,0.08926733809708741,0.08926733809708741,209
MC,Kathy decided not to invite her uncle to the wedding for some reason.,Kathy decided not to invite her uncle to the,for some reason., wedding,wedding,24.0,0.24,False,2.0588936890535687,2.0588936890535687,209
LC,The lazy teenager didn't want to go to the wedding for some reason.,The lazy teenager didn't want to go to the,for some reason., wedding,wedding,0.0,0.0,True,inf,19.931568569324174,209
HC,The woman would need a raincoat to avoid getting wet out there.,The woman would need a raincoat to avoid getting,out there., wet,wet,97.0,0.97,False,0.043943347587597055,0.043943347587597055,210
MC,He didn't drive home because the roads were getting wet out there.,He didn't drive home because the roads were getting,out there., wet,wet,15.0,0.15,False,2.736965594166206,2.736965594166206,210
LC,He doesn't run very often because he hates getting wet out there.,He doesn't run very often because he hates getting,out there., wet,wet,1.0,0.01,False,6.643856189774724,6.643856189774724,210
HC,The referee was blowing on his whistle during the soccer game.,The referee was blowing on his,during the soccer game., whistle,whistle,96.0,0.96,False,0.058893689053568565,0.058893689053568565,211
MC,None of the players heard his whistle during the soccer game.,None of the players heard his,during the soccer game., whistle,whistle,15.0,0.15,False,2.736965594166206,2.736965594166206,211
LC,My brother remembered to bring his whistle during the soccer game.,My brother remembered to bring his,during the soccer game., whistle,whistle,0.0,0.0,True,inf,19.931568569324174,211
HC,"At the vineyard, he bought a fancy bottle of wine from France.","At the vineyard, he bought a fancy bottle of",from France., wine,wine,97.0,0.97,False,0.043943347587597055,0.043943347587597055,212
MC,The waiter forgot to bring me my glass of wine from France.,The waiter forgot to bring me my glass of,from France., wine,wine,24.0,0.24,False,2.0588936890535687,2.0588936890535687,212
LC,"At the market, he bought a new type of wine from France.","At the market, he bought a new type of",from France., wine,wine,4.0,0.04,False,4.643856189774724,4.643856189774724,212
HC,"Then, the genie granted his third and final wish from the lamp.","Then, the genie granted his third and final",from the lamp., wish,wish,98.0,0.98,False,0.029146345659516508,0.029146345659516508,213
MC,The king remembered that he had one final wish from the lamp.,The king remembered that he had one final,from the lamp., wish,wish,19.0,0.19,False,2.395928676331139,2.395928676331139,213
LC,The young boy had forgotten about his final wish from the lamp.,The young boy had forgotten about his final,from the lamp., wish,wish,2.0,0.02,False,5.643856189774724,5.643856189774724,213
HC,The kids thought that the scary old woman was probably a witch after all.,The kids thought that the scary old woman was probably a,after all., witch,witch,80.0,0.8,False,0.3219280948873623,0.3219280948873623,214
MC,For Halloween that year she decided to dress up as a witch after all.,For Halloween that year she decided to dress up as a,after all., witch,witch,38.0,0.38,False,1.3959286763311392,1.3959286763311392,214
LC,She decided that she shouldn't write a children's story about a witch after all.,She decided that she shouldn't write a children's story about a,after all., witch,witch,5.0,0.05,False,4.321928094887363,4.321928094887363,214
HC,At the sawmill they slice logs into long planks of wood with smooth edges.,At the sawmill they slice logs into long planks of,with smooth edges., wood,wood,81.0,0.81,False,0.3040061868900999,0.3040061868900999,215
MC,"To repair the cabinet, he needed several different types of wood with smooth edges.","To repair the cabinet, he needed several different types of",with smooth edges., wood,wood,18.0,0.18,False,2.473931188332412,2.473931188332412,215
LC,At the ancient burial site they found weapons made of wood with smooth edges.,At the ancient burial site they found weapons made of,with smooth edges., wood,wood,2.0,0.02,False,5.643856189774724,5.643856189774724,215
HC,Shearing the sheep produced a large amount of wool that was very warm.,Shearing the sheep produced a large amount of,that was very warm., wool,wool,88.0,0.88,False,0.18442457113742744,0.18442457113742744,216
MC,The elderly shepherd sold a large amount of wool that was very warm.,The elderly shepherd sold a large amount of,that was very warm., wool,wool,34.0,0.34,False,1.5563933485243853,1.5563933485243853,216
LC,The new factory produced a large amount of wool that was very warm.,The new factory produced a large amount of,that was very warm., wool,wool,0.0,0.0,True,inf,19.931568569324174,216
HC,The old couple sat together without speaking a single word the entire time.,The old couple sat together without speaking a single,the entire time., word,word,99.0,0.99,False,0.014499569695115089,0.014499569695115089,217
MC,"Despite his best efforts, he couldn't recognize a single word the entire time.","Despite his best efforts, he couldn't recognize a single",the entire time., word,word,17.0,0.17,False,2.5563933485243853,2.5563933485243853,217
LC,"During his stay, the visitor only used a single word the entire time.","During his stay, the visitor only used a single",the entire time., word,word,3.0,0.03,False,5.058893689053568,5.058893689053568,217
HC,The kitten was playing with a ball of yarn at the market.,The kitten was playing with a ball of,at the market., yarn,yarn,90.0,0.9,False,0.15200309344504995,0.15200309344504995,218
MC,The old woman was collecting different colors of yarn at the market.,The old woman was collecting different colors of,at the market., yarn,yarn,21.0,0.21,False,2.2515387669959646,2.2515387669959646,218
LC,Emily had trouble finding the right color of yarn at the market.,Emily had trouble finding the right color of,at the market., yarn,yarn,2.0,0.02,False,5.643856189774724,5.643856189774724,218
HC,"To record some high school memories, he had everyone sign his yearbook after graduation.","To record some high school memories, he had everyone sign his",after graduation., yearbook,yearbook,87.0,0.87,False,0.2009126939259964,0.2009126939259964,219
MC,"In high school, I wrote my boyfriend a message in his yearbook after graduation.","In high school, I wrote my boyfriend a message in his",after graduation., yearbook,yearbook,18.0,0.18,False,2.473931188332412,2.473931188332412,219
LC,"Apparently, because James didn't have a pen, he couldn't sign his yearbook after graduation.","Apparently, because James didn't have a pen, he couldn't sign his",after graduation., yearbook,yearbook,0.0,0.0,True,inf,19.931568569324174,219
HC,"To see the exotic animals, we took the children to the zoo in San Diego.","To see the exotic animals, we took the children to the",in San Diego., zoo,zoo,96.0,0.96,False,0.058893689053568565,0.058893689053568565,220
MC,"To see the pretty horses, we took the children to the zoo in San Diego.","To see the pretty horses, we took the children to the",in San Diego., zoo,zoo,15.0,0.15,False,2.736965594166206,2.736965594166206,220
LC,Jennifer asked a close friend if they could go to the zoo in San Diego.,Jennifer asked a close friend if they could go to the,in San Diego., zoo,zoo,2.0,0.02,False,5.643856189774724,5.643856189774724,220
